Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"PlayerLoop";39.02839;39.02839;40.26615;13894;13894;13893;1;1;79.2945365905762;39.64727;39.02839;39.02839;2;1;1;1;2;13893;39.02839;40.26615;13894;13893;39.02839
"PostLateUpdate.FinishFrameRendering";36.04323;36.04323;37.35481;13894;13894;13893;2;2;73.3980407714844;36.69902;36.04323;36.04323;2;1;1;1;2;13893;36.04323;37.35481;13894;13893;36.04323
"Gfx.WaitForPresentOnGfxThread";25.43804;25.43804;26.78119;13894;13894;13893;3;3;52.2192325592041;26.10962;25.43804;25.43804;2;1;1;1;2;13893;25.43804;26.78119;13894;13893;25.43804
"Semaphore.WaitForSignal";25.43608;25.43608;26.7795;13894;13894;13893;4;4;52.2155742645264;26.10779;25.43608;25.43608;2;1;1;1;2;13893;25.43608;26.7795;13894;13893;25.43608
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.DoRenderLoop_Internal() [Invoke]";9.878307;9.878307;9.924654;13894;13894;13893;3;3;19.8029613494873;9.901481;9.878307;9.878307;2;1;1;1;2;13893;9.878307;9.924654;13894;13893;9.878307
"Inl_UniversalRenderTotal";9.808692;9.808692;9.856077;13894;13894;13893;4;4;19.6647691726685;9.832384;9.808692;9.808692;2;1;1;1;2;13893;9.808692;9.856077;13894;13893;9.808692
"Inl_RenderCameraStack";9.721615;9.721615;9.770538;13894;13894;13893;5;5;19.4921531677246;9.746077;9.721615;9.721615;2;1;1;1;2;13893;9.721615;9.770538;13894;13893;9.721615
"RenderLoop.ScheduleDraw";5.249114;5.249114;5.489422;13894;13894;13893;10;11;10.7385358137544;5.369268;5.249114;5.249114;12;6;6;6;2;13893;0.001769;2.191692;13894;13893;5.249114
"Inl_UniversalRenderPipeline.RenderSingleCameraInternal: Main Camera";4.862654;4.862654;4.962077;13894;13894;13893;6;6;9.82473134994507;4.912366;4.862654;4.862654;2;1;1;1;2;13893;4.862654;4.962077;13894;13893;4.862654
"Inl_ScriptableRenderContext.Submit";4.403462;4.403462;4.497;13893;13893;13894;6;6;8.90046215057373;4.450231;4.403462;4.403462;2;1;1;1;2;13893;4.403462;4.497;13893;13894;4.497
"UniversalRenderPipeline.RenderSingleCameraInternal: Main Camera";4.110115;4.110115;4.236423;13893;13893;13894;7;7;8.34653806686401;4.173269;4.110115;4.110115;2;1;1;1;2;13893;4.110115;4.236423;13893;13894;4.236423
"ExecuteRenderGraph";4.026961;4.026961;4.1495;13893;13893;13894;8;8;8.17646074295044;4.08823;4.026961;4.026961;2;1;1;1;2;13893;4.026961;4.1495;13893;13894;4.1495
"DrawOpaqueObjects";1.849192;1.849192;2.202384;13894;13894;13893;9;9;4.05157601833344;2.025788;1.849192;1.849192;2;1;1;1;2;13893;1.849192;2.202384;13894;13893;1.849192
"WaitForJobGroupID";1.544269;1.544269;1.68327;13894;13894;13893;9;11;3.22753894235939;1.613769;1.544269;1.544269;7;3;3;4;2;13893;0.014577;1.170116;13893;13893;1.544269
"CullScriptable";1.489192;1.489192;1.6155;13893;13893;13894;7;7;3.10469198226929;1.552346;1.489192;1.489192;2;1;1;1;2;13893;1.489192;1.6155;13893;13894;1.6155
"Inl_ExecuteRenderGraph";1.4145;1.4145;1.594384;13894;13894;13893;7;7;3.00888395309448;1.504442;1.4145;1.4145;2;1;1;1;2;13893;1.4145;1.594384;13894;13893;1.4145
"DrawTransparentObjects";1.212923;1.212923;1.245807;13893;13893;13894;9;9;2.45873010158539;1.229365;1.212923;1.212923;2;1;1;1;2;13893;1.212923;1.245807;13893;13894;1.245807
"Inl_RecordRenderGraph";1.081039;1.081039;1.223308;13894;13894;13893;7;7;2.30434691905975;1.152174;1.081039;1.081039;2;1;1;1;2;13893;1.081039;1.223308;13894;13893;1.081039
"Inl_On Record Render Graph";1.048462;1.048462;1.190115;13894;13894;13893;8;8;2.23857700824738;1.119288;1.048462;1.048462;2;1;1;1;2;13893;1.048462;1.190115;13894;13893;1.048462
"RenderLoop.Draw";0.975037;0.975037;1.018036;13893;13893;13894;12;12;1.99307301267982;0.9965365;0.975037;0.975037;14;7;7;7;2;13893;0.044692;0.373461;13893;13893;1.018036
"RenderLoop.DrawSRPBatcher";0.96096;0.96096;1.051462;13893;13893;13894;12;12;2.012422028929;1.006211;0.96096;0.96096;14;7;7;7;2;13893;0.022654;0.463577;13893;13894;1.051462
"PostLateUpdate.ProfilerEndFrame";0.722269;0.722269;0.770154;13894;13894;13893;2;2;1.49242299795151;0.7462115;0.722269;0.722269;2;1;1;1;2;13893;0.722269;0.770154;13894;13893;0.722269
"Profiler.FlushCounters";0.717692;0.717692;0.765307;13894;13894;13893;3;3;1.48299902677536;0.7414995;0.717692;0.717692;2;1;1;1;2;13893;0.717692;0.765307;13894;13893;0.717692
"Profiler.FlushMemoryCounters";0.622808;0.622808;0.680461;13894;13894;13893;4;4;1.30326896905899;0.6516345;0.622808;0.622808;2;1;1;1;2;13893;0.622808;0.680461;13894;13893;0.622808
"SceneCulling";0.584;0.584;0.848538;13893;13893;13894;8;8;1.43253797292709;0.716269;0.584;0.584;2;1;1;1;2;13893;0.584;0.848538;13893;13894;0.848538
"ExecuteRenderQueueJob";0.482269;0.482269;0.482269;13893;13893;13893;12;12;0.482268989086151;0.482269;0.482269;0.482269;1;1;1;1;1;13893;0.482269;0.482269;13893;13893;0
"CullResults.CreateSharedRendererScene";0.461539;0.461539;0.564654;13894;13894;13893;8;8;1.02619299292564;0.5130965;0.461539;0.461539;2;1;1;1;2;13893;0.461539;0.564654;13894;13893;0.461539
"EndRenderQueueExtraction";0.410808;0.410808;0.515615;13894;13894;13893;9;9;0.926422983407974;0.4632115;0.410808;0.410808;2;1;1;1;2;13893;0.410808;0.515615;13894;13893;0.410808
"SRPBatcher.Flush";0.410155;0.410155;0.517307;13893;13893;13894;13;13;0.92746199015528;0.463731;0.410155;0.410155;17;8;8;9;2;13893;0.005616;0.255038;13893;13894;0.517307
"BatchRenderer.Flush";0.325347;0.325347;0.500579;13893;13893;13894;13;13;0.825926010031253;0.412963;0.325347;0.325347;27;13;13;14;2;13893;0.002847;0.166038;13894;13894;0.500579
"Idle";0.319731;0.319731;0.615616;13894;13894;13893;12;12;0.935347020626068;0.4676735;0.319731;0.319731;2;1;1;1;2;13893;0.319731;0.615616;13894;13893;0.319731
"DestroyCullResults";0.293346;0.293346;0.365923;13893;13893;13894;3;3;0.659268975257874;0.3296345;0.293346;0.293346;2;1;1;1;2;13893;0.293346;0.365923;13893;13894;0.365923
"RenderLoop.CleanupNodeQueue";0.282808;0.282808;0.357269;13893;13893;13894;4;9;0.640077004907653;0.3200385;0.282808;0.282808;10;5;5;5;2;13893;0.000808;0.344461;13893;13894;0.357269
"Inl_Setup Forward Lights";0.272731;0.272731;0.302731;13893;13893;13894;8;8;0.575462013483047;0.287731;0.272731;0.272731;2;1;1;1;2;13893;0.272731;0.302731;13893;13894;0.302731
"SRPBRender.ApplyShader";0.26896;0.26896;0.323732;13893;13893;13894;13;13;0.59269199706614;0.296346;0.26896;0.26896;17;8;8;9;2;13893;0.012077;0.097615;13893;13893;0.323732
"Inl_Setup Light Constants";0.266885;0.266885;0.296077;13893;13893;13894;9;9;0.562962025403976;0.281481;0.266885;0.266885;2;1;1;1;2;13893;0.266885;0.296077;13893;13894;0.296077
"Update.ScriptRunBehaviourUpdate";0.257769;0.257769;0.418039;13893;13893;13894;2;2;0.675807982683182;0.337904;0.257769;0.257769;2;1;1;1;2;13893;0.257769;0.418039;13893;13894;0.418039
"BehaviourUpdate";0.2565;0.2565;0.416193;13893;13893;13894;3;3;0.672693014144897;0.3363465;0.2565;0.2565;2;1;1;1;2;13893;0.2565;0.416193;13893;13894;0.416193
"Inl_Forward+ Setup";0.225539;0.225539;0.231231;13894;13894;13893;9;9;0.456770002841949;0.228385;0.225539;0.225539;2;1;1;1;2;13893;0.225539;0.231231;13894;13893;0.225539
"CullSendEvents";0.183308;0.183308;0.414923;13893;13893;13894;9;9;0.598231017589569;0.2991155;0.183308;0.183308;2;1;1;1;2;13893;0.183308;0.414923;13893;13894;0.414923
"StdRender.ApplyShader";0.177343;0.177343;0.180116;13893;13893;13894;13;13;0.357458999846131;0.1787295;0.177343;0.177343;27;13;13;14;2;13893;0.005423;0.039731;13894;13894;0.180116
"PrepareSceneNodes";0.169807;0.169807;0.199154;13894;13894;13893;9;9;0.368961006402969;0.1844805;0.169807;0.169807;2;1;1;1;2;13893;0.169807;0.199154;13894;13893;0.169807
"Inl_NRPRGComp_ExecuteBeginRenderpassCommand";0.165768;0.165768;0.227885;13893;13893;13894;8;8;0.393652997910976;0.1968265;0.165768;0.165768;12;6;6;6;2;13893;0.007923;0.143577;13894;13894;0.227885
"UnityEngine.UI.dll!UnityEngine.EventSystems::EventSystem.Update() [Invoke]";0.161347;0.161347;0.185038;13893;13893;13894;4;4;0.34638500213623;0.1731925;0.161347;0.161347;2;1;1;1;2;13893;0.161347;0.185038;13893;13894;0.185038
"afterCullingOutputReady.Invoke";0.157654;0.157654;0.164961;13893;13893;13894;10;10;0.322614997625351;0.1613075;0.157654;0.157654;2;1;1;1;2;13893;0.157654;0.164961;13893;13894;0.164961
"LineRenderer.ScheduleGeometryJobs";0.148577;0.148577;0.170038;13893;13893;13894;8;8;0.31861500442028;0.1593075;0.148577;0.148577;2;1;1;1;2;13893;0.148577;0.170038;13893;13894;0.170038
"Inl_Blit Color LUT";0.141039;0.141039;0.234962;13894;13894;13893;8;8;0.376001000404358;0.1880005;0.141039;0.141039;2;1;1;1;2;13893;0.141039;0.234962;13894;13893;0.141039
"PostLateUpdate.PlayerUpdateCanvases";0.132154;0.132154;0.157231;13893;13893;13894;2;2;0.289385005831718;0.1446925;0.132154;0.132154;2;1;1;1;2;13893;0.132154;0.157231;13893;13894;0.157231
"Inl_ColorGradingLUT";0.131038;0.131038;0.223308;13894;13894;13893;9;9;0.354345992207527;0.177173;0.131038;0.131038;2;1;1;1;2;13893;0.131038;0.223308;13894;13893;0.131038
"DrawScreenSpaceUI";0.129501;0.129501;0.350078;13893;13893;13894;9;9;0.479578990489244;0.2397895;0.129501;0.129501;4;2;2;2;2;13893;0.042308;0.24927;13893;13894;0.350078
"UIEvents.WillRenderCanvases";0.119654;0.119654;0.138423;13893;13893;13894;3;3;0.258076995611191;0.1290385;0.119654;0.119654;2;1;1;1;2;13893;0.119654;0.138423;13893;13894;0.138423
"ScheduleGeometryJobs";0.116346;0.116346;0.1395;13893;13893;13894;9;9;0.255846008658409;0.127923;0.116346;0.116346;2;1;1;1;2;13893;0.116346;0.1395;13893;13894;0.1395
"UGUI.Rendering.UpdateBatches";0.090038;0.090038;0.118769;13894;13894;13893;4;4;0.208806999027729;0.1044035;0.090038;0.090038;2;1;1;1;2;13893;0.090038;0.118769;13894;13893;0.090038
"Render.Mesh";0.080574;0.080574;0.156534;13893;13893;13894;14;14;0.237107998807915;0.118554;0.080574;0.080574;338;163;163;175;2;13893;0.000269;0.071961;13893;13894;0.156534
"UIEvents.CanvasManagerRenderOverlays";0.08027;0.08027;0.241115;13893;13893;13894;10;10;0.321385003626347;0.1606925;0.08027;0.08027;2;1;1;1;2;13893;0.08027;0.241115;13893;13894;0.241115
"UI.RenderOverlays";0.079461;0.079461;0.239884;13893;13893;13894;11;11;0.319345004856586;0.1596725;0.079461;0.079461;2;1;1;1;2;13893;0.079461;0.239884;13893;13894;0.239884
"Inl_UpdateVolumeFramework";0.078;0.078;0.085192;13894;13894;13893;6;6;0.163192003965378;0.081596;0.078;0.078;2;1;1;1;2;13893;0.078;0.085192;13894;13893;0.078
"Inl_Forward+ Upload";0.077885;0.077885;0.086462;13893;13893;13894;10;10;0.164347000420094;0.0821735;0.077885;0.077885;2;1;1;1;2;13893;0.077885;0.086462;13893;13894;0.086462
"Setup Camera Properties";0.077769;0.077769;0.280154;13893;13893;13894;9;9;0.357923000119627;0.1789615;0.077769;0.077769;4;2;2;2;2;13893;0.013615;0.237038;13893;13894;0.280154
"WatermarkRender";0.0765;0.0765;0.078385;13893;13893;13894;3;3;0.154885001480579;0.0774425;0.0765;0.0765;2;1;1;1;2;13893;0.0765;0.078385;13893;13894;0.078385
"Inl_UniversalRenderPipeline.CreateRenderingData";0.072731;0.072731;0.074231;13893;13893;13894;7;7;0.146962001919746;0.073481;0.072731;0.072731;2;1;1;1;2;13893;0.072731;0.074231;13893;13894;0.074231
"Inl_Setup Camera Properties";0.072577;0.072577;0.074615;13894;13894;13893;8;8;0.147191997617483;0.073596;0.072577;0.072577;4;2;2;2;2;13893;0.0155;0.057077;13894;13894;0.072577
"Canvas.RenderOverlays";0.071231;0.071231;0.230615;13893;13893;13894;12;12;0.301846005022526;0.150923;0.071231;0.071231;2;1;1;1;2;13893;0.071231;0.230615;13893;13894;0.230615
"Inl_DrawTransparentObjects";0.070308;0.070308;0.187193;13894;13894;13893;8;8;0.257501006126404;0.1287505;0.070308;0.070308;2;1;1;1;2;13893;0.070308;0.187193;13894;13893;0.070308
"VolumeManager.Update";0.069346;0.069346;0.074731;13894;13894;13893;7;7;0.144077003002167;0.0720385;0.069346;0.069346;2;1;1;1;2;13893;0.069346;0.074731;13894;13893;0.069346
"Inl_RG_UberPost";0.068231;0.068231;0.097692;13894;13894;13893;8;8;0.165922999382019;0.0829615;0.068231;0.068231;2;1;1;1;2;13893;0.068231;0.097692;13894;13893;0.068231
"InputProcess";0.067884;0.067884;0.070346;13894;13894;13893;2;2;0.138229997828603;0.069115;0.067884;0.067884;4;2;2;2;2;13893;0.005923;0.064269;13894;13893;0.067884
"Inl_UniversalRenderPipeline.CreateCameraData";0.067846;0.067846;0.077808;13894;13894;13893;6;6;0.145654000341892;0.072827;0.067846;0.067846;2;1;1;1;2;13893;0.067846;0.077808;13894;13893;0.067846
"Material.SetPassFast";0.066808;0.066808;0.22;13893;13893;13894;4;13;0.286808006465435;0.143404;0.066808;0.066808;6;3;3;3;2;13893;0.015923;0.163154;13893;13894;0.22
"TimeUpdate.WaitForLastPresentationAndUpdateTime";0.066693;0.066693;0.073461;13894;13894;13893;2;2;0.140153996646404;0.070077;0.066693;0.066693;2;1;1;1;2;13893;0.066693;0.073461;13894;13893;0.066693
"Blit Color LUT";0.066577;0.066577;0.068269;13894;13894;13893;9;9;0.13484600186348;0.067423;0.066577;0.066577;2;1;1;1;2;13893;0.066577;0.068269;13894;13893;0.066577
"ColorGradingLUT";0.064154;0.064154;0.066076;13894;13894;13893;10;10;0.130230002105236;0.065115;0.064154;0.064154;2;1;1;1;2;13893;0.064154;0.066076;13894;13893;0.064154
"Inl_ComputeHashRenderGraph";0.062577;0.062577;0.075654;13894;13894;13893;7;7;0.138231001794338;0.0691155;0.062577;0.062577;2;1;1;1;2;13893;0.062577;0.075654;13894;13893;0.062577
"Inl_NRPRGComp_ExecuteCreateResources";0.05765;0.05765;0.062537;13894;13894;13893;8;8;0.120187000604346;0.0600935;0.05765;0.05765;34;17;17;17;2;13893;0.000192;0.022731;13893;13894;0.05765
"UnityEngine.UIModule.dll!UnityEngine::Canvas.SendWillRenderCanvases() [Invoke]";0.0565;0.0565;0.092692;13894;13894;13893;5;5;0.149192001670599;0.074596;0.0565;0.0565;2;1;1;1;2;13893;0.0565;0.092692;13894;13893;0.0565
"Inl_Initialize Frame";0.054769;0.054769;0.060461;13893;13893;13894;8;8;0.115229997783899;0.057615;0.054769;0.054769;2;1;1;1;2;13893;0.054769;0.060461;13893;13894;0.060461
"Inl_ScriptableRenderer.SetPerCameraShaderVariables";0.05373;0.05373;0.055808;13894;13894;13893;9;9;0.109537999145687;0.054769;0.05373;0.05373;4;2;2;2;2;13893;0.010961;0.042769;13894;13894;0.05373
"WaitForLastPresent";0.052308;0.052308;0.056154;13894;13894;13893;3;3;0.108462002128363;0.054231;0.052308;0.052308;2;1;1;1;2;13893;0.052308;0.056154;13894;13893;0.052308
"WaitForTargetFPS";0.049;0.049;0.052692;13894;13894;13893;4;4;0.101691998541355;0.050846;0.049;0.049;2;1;1;1;2;13893;0.049;0.052692;13894;13893;0.049
"CullAllVisibleLights";0.048654;0.048654;0.130231;13894;13894;13893;9;9;0.178884994238615;0.0894425;0.048654;0.048654;2;1;1;1;2;13893;0.048654;0.130231;13894;13893;0.048654
"Inl_NRPRGComp_ExecuteDestroyResources";0.048154;0.048154;0.069461;13894;13894;13893;8;8;0.117615001727245;0.0588075;0.048154;0.048154;34;17;17;17;2;13893;0.000192;0.034423;13894;13893;0.048154
"Inl_DrawOpaqueObjects";0.046577;0.046577;0.096962;13893;13893;13894;8;8;0.143538996577263;0.0717695;0.046577;0.046577;2;1;1;1;2;13893;0.046577;0.096962;13893;13894;0.096962
"PostLateUpdate.UpdateAudio";0.046308;0.046308;0.048846;13893;13893;13894;2;2;0.0951539985835552;0.047577;0.046308;0.046308;2;1;1;1;2;13893;0.046308;0.048846;13893;13894;0.048846
"Setup Forward Lights";0.043307;0.043307;0.044;13893;13893;13894;9;9;0.0873069986701012;0.0436535;0.043307;0.043307;2;1;1;1;2;13893;0.043307;0.044;13893;13894;0.044
"Inl_UniversalRenderPipeline.InitializeAdditionalCameraData";0.043039;0.043039;0.054231;13894;13894;13893;6;6;0.0972700007259846;0.048635;0.043039;0.043039;2;1;1;1;2;13893;0.043039;0.054231;13894;13893;0.043039
"Profiler.FlushCountersWithFlushOnEndOfFrame";0.04277;0.04277;0.048693;13893;13893;13894;4;4;0.0914629995822906;0.0457315;0.04277;0.04277;2;1;1;1;2;13893;0.04277;0.048693;13893;13894;0.048693
"Inl_CompileRenderGraph";0.04173;0.04173;0.180692;13893;13893;13894;7;7;0.222422003746033;0.111211;0.04173;0.04173;2;1;1;1;2;13893;0.04173;0.180692;13893;13894;0.180692
"AudioManager.Update";0.041693;0.041693;0.044307;13893;13893;13894;3;3;0.0859999991953373;0.043;0.041693;0.041693;2;1;1;1;2;13893;0.041693;0.044307;13893;13894;0.044307
"Inl_ScriptableRenderer.ClearRenderingState";0.039269;0.039269;0.042924;13893;13893;13894;9;9;0.0821929983794689;0.0410965;0.039269;0.039269;2;1;1;1;2;13893;0.039269;0.042924;13893;13894;0.042924
"Profiler.CollectLegacyStats";0.038038;0.038038;0.041769;13893;13893;13894;4;4;0.0798070020973682;0.0399035;0.038038;0.038038;2;1;1;1;2;13893;0.038038;0.041769;13893;13894;0.041769
"Inl_UniversalRenderPipeline.InitializeStackedCameraData";0.035961;0.035961;0.040692;13894;13894;13893;7;7;0.0766529999673367;0.0383265;0.035961;0.035961;2;1;1;1;2;13893;0.035961;0.040692;13894;13893;0.035961
"RG_UberPost";0.034577;0.034577;0.0475;13893;13893;13894;9;9;0.0820770002901554;0.0410385;0.034577;0.034577;2;1;1;1;2;13893;0.034577;0.0475;13893;13894;0.0475
"CompileRenderGraph";0.034;0.034;0.039731;13893;13893;13894;8;8;0.0737309977412224;0.0368655;0.034;0.034;2;1;1;1;2;13893;0.034;0.039731;13893;13894;0.039731
"PrepareSceneCullingParameters";0.033539;0.033539;0.098615;13894;13894;13893;8;8;0.132153999060392;0.066077;0.033539;0.033539;2;1;1;1;2;13893;0.033539;0.098615;13894;13893;0.033539
"UpdateReflectionProbeAtlas";0.031769;0.031769;0.032731;13893;13893;13894;10;10;0.0645000003278255;0.03225;0.031769;0.031769;2;1;1;1;2;13893;0.031769;0.032731;13893;13894;0.032731
"PreUpdate.NewInputUpdate";0.031577;0.031577;0.036731;13893;13893;13894;2;2;0.0683079995214939;0.034154;0.031577;0.031577;2;1;1;1;2;13893;0.031577;0.036731;13893;13894;0.036731
"Inl_RG_FinalBlit";0.031154;0.031154;0.044769;13894;13894;13893;8;8;0.0759229995310307;0.0379615;0.031154;0.031154;2;1;1;1;2;13893;0.031154;0.044769;13894;13893;0.031154
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering::DebugUpdater.Update() [Invoke]";0.030731;0.030731;0.161116;13893;13893;13894;4;4;0.191847003996372;0.0959235;0.030731;0.030731;2;1;1;1;2;13893;0.030731;0.161116;13893;13894;0.161116
"Audio.FMODSystemUpdate";0.027539;0.027539;0.029615;13893;13893;13894;4;4;0.0571539998054504;0.028577;0.027539;0.027539;2;1;1;1;2;13893;0.027539;0.029615;13893;13894;0.029615
"Inl_UniversalRenderPipeline.CreateLightData";0.027231;0.027231;0.028115;13894;13894;13893;8;8;0.0553460009396076;0.027673;0.027231;0.027231;2;1;1;1;2;13893;0.027231;0.028115;13894;13893;0.027231
"UIEvents.IMGUIRenderOverlays";0.026884;0.026884;0.0305;13893;13893;13894;10;10;0.0573840010911226;0.028692;0.026884;0.026884;2;1;1;1;2;13893;0.026884;0.0305;13893;13894;0.0305
"Assembly-CSharp.dll!::CameraController.Update() [Invoke]";0.026269;0.026269;0.030116;13893;13893;13894;4;4;0.0563849993050098;0.0281925;0.026269;0.026269;2;1;1;1;2;13893;0.026269;0.030116;13893;13894;0.030116
"BeginRenderQueueExtraction";0.025962;0.025962;0.03;13893;13893;13894;9;9;0.0559620000422001;0.027981;0.025962;0.025962;2;1;1;1;2;13893;0.025962;0.03;13893;13894;0.03
"ApplyPass.PrepareKeywords";0.025922;0.025922;0.031887;13893;13893;13894;5;14;0.0578089997870848;0.0289045;0.025922;0.025922;50;24;24;26;2;13893;0.000423;0.003885;13893;13894;0.031887
"EarlyUpdate.PhysicsResetInterpolatedTransformPosition";0.025384;0.025384;0.032461;13893;13893;13894;2;2;0.0578449983149767;0.0289225;0.025384;0.025384;2;1;1;1;2;13893;0.025384;0.032461;13893;13894;0.032461
"GUI.Repaint";0.023962;0.023962;0.026693;13893;13893;13894;11;11;0.0506549999117851;0.0253275;0.023962;0.023962;2;1;1;1;2;13893;0.023962;0.026693;13893;13894;0.026693
"Inl_UniversalRenderPipeline.SetupPerCameraShaderConstants";0.023808;0.023808;0.024192;13894;13894;13893;7;7;0.0480000004172325;0.024;0.023808;0.023808;2;1;1;1;2;13893;0.023808;0.024192;13894;13893;0.023808
"Inl_UniversalRenderPipeline.SetupPerFrameShaderConstants";0.022307;0.022307;0.022808;13894;13894;13893;5;5;0.0451149996370077;0.0225575;0.022307;0.022307;2;1;1;1;2;13893;0.022307;0.022808;13894;13893;0.022307
"Inl_RG_FinalFSRScale";0.021462;0.021462;0.03473;13894;13894;13893;8;8;0.056191997602582;0.028096;0.021462;0.021462;2;1;1;1;2;13893;0.021462;0.03473;13894;13893;0.021462
"Profiler.CollectPhysicsStats";0.021385;0.021385;0.027539;13893;13893;13894;3;3;0.0489239990711212;0.024462;0.021385;0.021385;2;1;1;1;2;13893;0.021385;0.027539;13893;13894;0.027539
"Inl_RG_FinalSetup";0.021231;0.021231;0.025923;13894;13894;13893;8;8;0.0471540000289679;0.023577;0.021231;0.021231;2;1;1;1;2;13893;0.021231;0.025923;13894;13893;0.021231
"RG_FinalBlit";0.021077;0.021077;0.02223;13893;13893;13894;9;9;0.0433069989085197;0.0216535;0.021077;0.021077;2;1;1;1;2;13893;0.021077;0.02223;13893;13894;0.02223
"VolumeManager.ReplaceData";0.020616;0.020616;0.021077;13894;13894;13893;8;8;0.0416930001229048;0.0208465;0.020616;0.020616;2;1;1;1;2;13893;0.020616;0.021077;13894;13893;0.020616
"PreUpdate.IMGUISendQueuedEvents";0.019423;0.019423;0.091;13893;13893;13894;2;2;0.110422998666763;0.0552115;0.019423;0.019423;2;1;1;1;2;13893;0.019423;0.091;13893;13894;0.091
"UnityEngine.InputModule.dll!UnityEngineInternal.Input::NativeInputSystem.NotifyUpdate() [Invoke]";0.019116;0.019116;0.020462;13893;13893;13894;3;3;0.0395780000835657;0.019789;0.019116;0.019116;2;1;1;1;2;13893;0.019116;0.020462;13893;13894;0.020462
"PostLateUpdate.MemoryFrameMaintenance";0.018884;0.018884;0.019231;13893;13893;13894;2;2;0.0381149984896183;0.0190575;0.018884;0.018884;2;1;1;1;2;13893;0.018884;0.019231;13893;13894;0.019231
"Profiler.CollectAudioStats";0.018462;0.018462;0.021;13893;13893;13894;5;5;0.0394619992002845;0.019731;0.018462;0.018462;4;2;2;2;2;13893;0.006693;0.013269;13893;13894;0.021
"PlayerConnection.Poll";0.018078;0.018078;0.02677;13893;13893;13894;3;4;0.0448479996994138;0.022424;0.018078;0.018078;4;2;2;2;2;13893;0.008847;0.013885;13893;13894;0.02677
"RG_FinalSetup";0.017885;0.017885;0.018192;13894;13894;13893;9;9;0.0360770002007484;0.0180385;0.017885;0.017885;2;1;1;1;2;13893;0.017885;0.018192;13894;13893;0.017885
"Inl_UpdateReflectionProbeAtlas";0.017538;0.017538;0.018577;13893;13893;13894;10;10;0.0361150000244379;0.0180575;0.017538;0.017538;2;1;1;1;2;13893;0.017538;0.018577;13893;13894;0.018577
"RG_FinalFSRScale";0.017462;0.017462;0.018462;13893;13893;13894;9;9;0.0359240006655455;0.017962;0.017462;0.017462;2;1;1;1;2;13893;0.017462;0.018462;13893;13894;0.018462
"Update.ScriptRunDelayedTasks";0.016846;0.016846;0.035961;13893;13893;13894;2;2;0.0528069976717234;0.0264035;0.016846;0.016846;2;1;1;1;2;13893;0.016846;0.035961;13893;13894;0.035961
"Inl_UniversalRenderPipeline.GetMainLightIndex";0.016115;0.016115;0.01677;13894;13894;13893;9;9;0.0328850001096725;0.0164425;0.016115;0.016115;2;1;1;1;2;13893;0.016115;0.01677;13894;13893;0.016115
"EarlyUpdate.UpdateInputManager";0.016077;0.016077;0.016847;13893;13893;13894;2;2;0.0329240001738071;0.016462;0.016077;0.016077;2;1;1;1;2;13893;0.016077;0.016847;13893;13894;0.016847
"Inl_DrawScreenSpaceUI";0.015193;0.015193;0.019693;13894;13894;13893;8;8;0.0348859997466207;0.017443;0.015193;0.015193;4;2;2;2;2;13893;0.005616;0.011308;13894;13893;0.015193
"FixedUpdate.Physics2DFixedUpdate";0.015154;0.015154;0.016077;13893;13893;13894;2;2;0.0312310003209859;0.0156155;0.015154;0.015154;3;1;1;2;2;13893;0.002346;0.016077;13893;13894;0.016077
"PostLateUpdate.UpdateResolution";0.015;0.015;0.01573;13893;13893;13894;2;2;0.0307299988344312;0.015365;0.015;0.015;2;1;1;1;2;13893;0.015;0.01573;13893;13894;0.01573
"UnityEngine.CoreModule.dll!UnityEngine::UnitySynchronizationContext.ExecuteTasks() [Invoke]";0.014769;0.014769;0.03223;13893;13893;13894;3;3;0.0469990009441972;0.0234995;0.014769;0.014769;2;1;1;1;2;13893;0.014769;0.03223;13893;13894;0.03223
"EarlyUpdate.UpdateCanvasRectTransform";0.014654;0.014654;0.017384;13893;13893;13894;2;2;0.0320380004122853;0.016019;0.014654;0.014654;2;1;1;1;2;13893;0.014654;0.017384;13893;13894;0.017384
"Inl_Draw Main Light Shadowmap";0.014616;0.014616;0.015077;13893;13893;13894;8;8;0.0296929990872741;0.0148465;0.014616;0.014616;2;1;1;1;2;13893;0.014616;0.015077;13893;13894;0.015077
"PostLateUpdate.PlayerSendFrameStarted";0.014577;0.014577;0.018115;13893;13893;13894;2;2;0.0326920012012124;0.016346;0.014577;0.014577;2;1;1;1;2;13893;0.014577;0.018115;13893;13894;0.018115
"Inl_LightCookies";0.0145;0.0145;0.018;13894;13894;13893;10;10;0.0324999988079071;0.01625;0.0145;0.0145;2;1;1;1;2;13893;0.0145;0.018;13894;13893;0.0145
"FixedUpdate.NewInputFixedUpdate";0.014;0.014;0.01623;13893;13893;13894;2;2;0.030229999916628;0.015115;0.014;0.014;3;1;1;2;2;13893;0.002346;0.01623;13893;13894;0.01623
