Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"EarlyUpdate.DispatchEventQueueEvents";0.0015;0.001153;0.002654;80905;81007;80931;2;2;0.465892995591275;0.001558171;0.001385;0.001654;299;1;1;1;299;80757;0.001153;0.002654;81007;80931;0.001923
"ClipperRegistry.Cull";0.001462;0.001077;0.053231;81041;80942;80865;7;7;0.509305997518823;0.001703365;0.001346;0.001654;299;1;1;1;299;80757;0.001077;0.053231;80942;80865;0.001615
"ConstraintManager::Update";0.001385;0.000923;0.003192;80850;80879;81018;3;3;0.43403299653437;0.001451615;0.001269;0.001577;299;1;1;1;299;80757;0.000923;0.003192;80879;81018;0.001538
"Update.ScriptRunDelayedDynamicFrameRate";0.001385;0.000615;0.004462;80973;80789;80765;2;2;0.454108996724244;0.001518759;0.001154;0.001693;299;1;1;1;299;80757;0.000615;0.004462;80789;80765;0.001538
"Profiler.FlushFileIOCounters";0.001384;0.000962;0.072538;80802;80961;80845;4;4;0.509142997791059;0.001702819;0.001231;0.001615;299;1;1;1;299;80757;0.000962;0.072538;80961;80845;0.001423
"PostLateUpdate.GUIClearEvents";0.001346;0.000923;0.003539;80839;80987;80936;2;2;0.433385998068843;0.001449452;0.001192;0.001615;299;1;1;1;299;80757;0.000923;0.003539;80987;80936;0.001423
"FixedUpdate.DirectorFixedSampleTime";0.00127;0.000654;0.0025;81013;80806;81030;2;2;0.395268997919629;0.00132197;0.001115;0.001462;498;2;1;2;299;80757;0.000153;0.002154;80856;80949;0.000961
"PostLateUpdate.InputEndFrame";0.001231;0.000923;0.126615;80883;80826;81030;2;2;0.523586000956129;0.001751124;0.001116;0.001462;299;1;1;1;299;80757;0.000923;0.126615;80826;81030;0.00127
"PostLateUpdate.EndGraphicsJobsAfterScriptLateUpdate";0.001193;0.0005;0.002615;80762;80776;80796;2;2;0.366012997284997;0.001224124;0.001;0.001423;299;1;1;1;299;80757;0.0005;0.002615;80776;80796;0.001
"Renderers.OncePerFrameUpdate";0.001193;0.000885;0.002077;80775;80884;81050;3;3;0.369454997591674;0.001235635;0.001115;0.001308;299;1;1;1;299;80757;0.000885;0.002077;80884;81050;0.001231
"PostLateUpdate.PlayerSendFramePostPresent";0.001192;0.000846;0.058577;80881;80902;80871;2;2;0.436841000337154;0.001461007;0.001039;0.001423;299;1;1;1;299;80757;0.000846;0.058577;80902;80871;0.001769
"PostLateUpdate.UpdateVideoTextures";0.001154;0.000769;0.004193;80760;80763;81027;2;2;0.372222997248173;0.001244893;0.000961;0.001423;299;1;1;1;299;80757;0.000769;0.004193;80763;81027;0.001192
"FixedUpdate.ScriptRunDelayedFixedFrameRate";0.001154;0.0005;0.0045;80949;80989;81030;2;2;0.364379996462958;0.001218662;0.000923;0.001461;498;2;1;2;299;80757;0.000423;0.003846;80786;81030;0.001154
"RG_SetupPostFX";0.001116;0.000461;0.081692;80913;80784;81001;9;9;0.528236002428457;0.001766676;0.000923;0.001539;299;1;1;1;299;80757;0.000461;0.081692;80784;81001;0.000808
"EarlyUpdate.UpdateTextureStreamingManager";0.001116;0.000884;0.039077;81036;80990;80819;2;2;0.393612997955643;0.001316431;0.001038;0.00127;299;1;1;1;299;80757;0.000884;0.039077;80990;80819;0.001576
"CanvasUpdate.Prelayout";0.001115;0.000885;0.0505;80822;80795;80980;7;7;0.397121997957584;0.001328167;0.001038;0.001231;299;1;1;1;299;80757;0.000885;0.0505;80795;80980;0.001577
"Profiler.CollectGIStats";0.001115;0.000885;0.004923;80923;81023;80994;5;5;0.372661000175867;0.001246358;0.001038;0.001308;299;1;1;1;299;80757;0.000885;0.004923;81023;80994;0.001807
"FixedBehaviourUpdate";0.001077;0.000615;0.002539;81024;80959;80768;3;3;0.33866199584736;0.001132649;0.000924;0.001269;498;2;1;2;299;80757;0.000192;0.002038;81011;80890;0.001115
"PostLateUpdate.ShaderHandleErrors";0.001039;0.000654;0.002769;80907;81033;80948;2;2;0.335574998694938;0.001122324;0.000961;0.001231;299;1;1;1;299;80757;0.000654;0.002769;81033;80948;0.001192
"PostLateUpdate.SortingGroupsUpdate";0.001038;0.000769;0.002308;80917;80777;81021;2;2;0.317193000460975;0.001060846;0.000924;0.001115;299;1;1;1;299;80757;0.000769;0.002308;80777;81021;0.001384
"Inl_RenderPipeline.BeginContextRendering";0.001038;0.000807;0.001693;80949;81033;80771;5;5;0.320539998007007;0.00107204;0.000961;0.001154;299;1;1;1;299;80757;0.000807;0.001693;81033;80771;0.001154
"PreLateUpdate.PhysicsLateUpdate";0.001038;0.000346;0.002808;80974;80952;80904;2;2;0.334739996935241;0.001119532;0.000808;0.001384;299;1;1;1;299;80757;0.000346;0.002808;80952;80904;0.000461
"FrameEvents.XREndFrame";0.001038;0.000693;0.002385;81047;81036;80928;4;4;0.333951998851262;0.001116896;0.000961;0.001192;299;1;1;1;299;80757;0.000693;0.002385;81036;80928;0.001462
"PostLateUpdate.ClearImmediateRenderers";0.001;0.000577;0.042;80802;80815;81003;2;2;0.353779997269157;0.001183211;0.000847;0.001192;299;1;1;1;299;80757;0.000577;0.042;80815;81003;0.000731
"Preload Single Step";0.001;0.000692;0.032346;80974;81013;81020;6;6;0.453110995702446;0.001515421;0.000884;0.001231;299;1;1;1;299;80757;0.000692;0.032346;81013;81020;0.001923
"FindDirectionalShadowCastingLights";0.001;0.000769;0.054;81017;80854;80951;10;10;0.396001001412515;0.001324418;0.000961;0.001154;299;1;1;1;299;80757;0.000769;0.054;80854;80951;0.001154
"PreLateUpdate.DirectorUpdateAnimationBegin";0.001;0.000769;0.002308;81030;80957;81026;2;2;0.322348999266978;0.00107809;0.000923;0.001116;299;1;1;1;299;80757;0.000769;0.002308;80957;81026;0.0015
"PostLateUpdate.TriggerEndOfFrameCallbacks";0.000962;0.000769;0.038192;80860;80810;80856;2;2;0.347144998027943;0.00116102;0.000847;0.001115;299;1;1;1;299;80757;0.000769;0.038192;80810;80856;0.001077
"Inl_RenderPipeline.EndContextRendering";0.000924;0.000616;0.061;80947;80931;80872;5;5;0.462548997078557;0.001546987;0.000808;0.001077;299;1;1;1;299;80757;0.000616;0.061;80931;80872;0.001231
"CleanUp.TextRenderingGarbageCollect";0.000923;0.000653;0.001654;80937;80944;80757;5;5;0.290585996175651;0.0009718595;0.000846;0.001076;299;1;1;1;299;80757;0.000653;0.001654;80944;80757;0.001116
"QueuePrepareIntegrateMainThreadObjects";0.000923;0.0005;0.028577;81007;81003;80831;10;10;0.32626999693457;0.001091204;0.000769;0.001192;299;1;1;1;299;80757;0.0005;0.028577;81003;80831;0.001539
"suspendPointHook.Invoke";0.000923;0.000577;0.031307;81043;80790;81024;6;6;0.325202997948509;0.001087635;0.000846;0.001077;299;1;1;1;299;80757;0.000577;0.031307;80790;81024;0.001077
"PostLateUpdate.BatchModeUpdate";0.000808;0.0005;0.00323;80765;80998;80939;2;2;0.261422995943576;0.0008743244;0.000692;0.000962;299;1;1;1;299;80757;0.0005;0.00323;80998;80939;0.000884
"Inl_Sort Render Passes";0.000808;0.000654;0.001654;81034;80851;80987;8;8;0.262218995776493;0.0008769866;0.000731;0.000923;299;1;1;1;299;80757;0.000654;0.001654;80851;80987;0.001038
"GlobalEventQueue";0.000808;0.000653;0.001846;81052;80773;80958;3;3;0.256685995846055;0.0008584816;0.000731;0.000923;299;1;1;1;299;80757;0.000653;0.001846;80773;80958;0.001039
"PostLateUpdate.ProfilerSynchronizeStats";0.000807;0.0005;0.001846;80810;80798;80937;2;2;0.253649996127933;0.0008483278;0.000692;0.000962;299;1;1;1;299;80757;0.0005;0.001846;80798;80937;0.000923
"PrepareSceneNodesSetUp";0.000769;0.000115;0.008847999;80864;80816;80771;12;12;0.298530999694776;0.002898359;0.000308;0.00577;316;3;1;6;103;80757;7.7E-05;0.007923;80770;80771;0
"PreLateUpdate.DirectorUpdateAnimationEnd";0.000769;0.000615;0.001961;80811;80766;81026;2;2;0.239419994468335;0.0008007358;0.000731;0.000807;299;1;1;1;299;80757;0.000615;0.001961;80766;81026;0.001077
"Gfx.WaitForPresentOnGfxThread";0.000769;0.000616;0.002346;80931;80888;80837;3;3;0.248768994933926;0.0008320033;0.000731;0.000884;299;1;1;1;299;80757;0.000616;0.002346;80888;80837;0.001
"Inl_RenderPipeline.BeginCameraRendering";0.000731;0.0005;0.002693;80886;80775;81018;6;6;0.236254995688796;0.0007901505;0.000654;0.000884;299;1;1;1;299;80757;0.0005;0.002693;80775;81018;0.001346
"SoundManager.Update";0.000731;0.000577;0.002;80936;80763;80935;3;3;0.234424994792789;0.0007840301;0.000692;0.000846;299;1;1;1;299;80757;0.000577;0.002;80763;80935;0.000846
"PreLateUpdate.DirectorDeferredEvaluate";0.000731;0.000577;0.001538;80941;80761;81026;2;2;0.231313994911034;0.0007736254;0.000692;0.000808;299;1;1;1;299;80757;0.000577;0.001538;80761;81026;0.000808
"Terrain.UpdateSplatProperties";0.000654;0.000423;0.001269;80807;80789;80850;9;9;0.197602996544447;0.0006608796;0.000577;0.000731;299;1;1;1;299;80757;0.000423;0.001269;80789;80850;0.000808
"EarlyUpdate.GpuTimestamp";0.000654;0.000423;0.001231;80984;80808;80849;2;2;0.207845995872049;0.0006951371;0.000615;0.000731;299;1;1;1;299;80757;0.000423;0.001231;80808;80849;0.000692
"CombineJobResults";0.000616;0.000423;0.001654;80997;80899;80916;12;12;0.0444679993379395;0.0006948125;0.000539;0.000808;65;1;1;2;64;80757;0.000423;0.001308;80899;80760;0.000577
"EarlyUpdate.UpdateAsyncReadbackManager";0.000615;0.000423;0.001385;81042;80864;81008;2;2;0.196040996408556;0.0006556555;0.000577;0.000654;299;1;1;1;299;80757;0.000423;0.001385;80864;81008;0.000692
"Physics.CalculateSyncTransformCount";0.000578;0.000384;0.001768;80978;80782;80760;5;5;0.190611998630629;0.0006374983;0.0005;0.000731;498;2;1;2;299;80757;7.7E-05;0.001653;80799;80760;0.000615
"PostLateUpdate.XRPostLateUpdate";0.000577;0.000346;0.001462;80918;80828;81012;2;2;0.182984998595202;0.0006119899;0.0005;0.000692;299;1;1;1;299;80757;0.000346;0.001462;80828;81012;0.000692
"PreUpdate.SendMouseEvents";0.000577;0.000384;0.00127;80927;81052;80932;2;2;0.190319998539053;0.0006365217;0.000538;0.000692;299;1;1;1;299;80757;0.000384;0.00127;81052;80932;0.000616
"Inl_ScriptableRenderer.AddRenderPasses";0.000577;0.000385;0.001615;80961;80819;80883;7;7;0.192493996873964;0.0006437926;0.000539;0.000654;299;1;1;1;299;80757;0.000385;0.001615;80819;80883;0.000616
"EarlyUpdate.ARCoreUpdate";0.000539;0.000461;0.001384;80777;80851;81053;2;2;0.174610000685789;0.0005839799;0.0005;0.000615;299;1;1;1;299;80757;0.000461;0.001384;80851;81053;0.000615
"Terrain.Trees.OnWillRender";0.000538;0.000307;0.001423;80974;81023;80988;11;11;0.168386998353526;0.0005631672;0.000461;0.000654;299;1;1;1;299;80757;0.000307;0.001423;81023;80988;0.000654
"Inl_Setup Additional Shadows";0.0005;0.000269;0.001616;80760;80880;81021;9;9;0.153528998605907;0.0005134749;0.000385;0.000577;299;1;1;1;299;80757;0.000269;0.001616;80880;81021;0.000692
"UIEvents.AlignCanvasRectTransformWithCamera";0.0005;0.000307;0.001885;80928;80860;80835;3;3;0.15734699825407;0.0005262442;0.000423;0.000577;299;1;1;1;299;80757;0.000307;0.001885;80860;80835;0.000538
"PostLateUpdate.XRPreEndFrame";0.0005;0.000308;0.001346;81014;80841;80934;2;2;0.165885999653256;0.0005548027;0.000423;0.000616;299;1;1;1;299;80757;0.000308;0.001346;80841;80934;0.0005
"FixedUpdate.XRFixedUpdate";0.0005;0.000231;0.001577;81035;80806;80849;2;2;0.161309999311925;0.0005394983;0.000385;0.000578;498;2;1;2;299;80757;0.000115;0.001346;80775;80849;0.000308
"PreUpdate.CheckTexFieldInput";0.000462;0.000192;0.001462;80804;80764;80988;2;2;0.145818998222239;0.000487689;0.000385;0.000576;299;1;1;1;299;80757;0.000192;0.001462;80764;80988;0.000347
"EarlyUpdate.SpriteAtlasManagerUpdate";0.000462;0.000346;0.001153;80865;80778;80759;2;2;0.151186998555204;0.0005056422;0.000423;0.000539;299;1;1;1;299;80757;0.000346;0.001153;80778;80759;0.0005
"FrameEvents.XRPostPresent";0.000461;0.000307;0.0015;81003;80783;80849;3;3;0.153274998388952;0.0005126254;0.000385;0.000539;299;1;1;1;299;80757;0.000307;0.0015;80783;80849;0.001077
"CanvasUpdate.LatePreRender";0.000423;0.000308;0.001347;80914;80894;81018;7;7;0.136312998423818;0.0004558963;0.000385;0.000461;299;1;1;1;299;80757;0.000308;0.001347;80894;81018;0.000731
"CanvasUpdate.PostLayout";0.000423;0.000346;0.001116;80936;81054;81018;7;7;0.135726998647442;0.0004539365;0.000385;0.000462;299;1;1;1;299;80757;0.000346;0.001116;81054;81018;0.000693
"PostLateUpdate.ResetInputAxis";0.000423;0.000308;0.002385;80962;80793;80921;2;2;0.150928998307791;0.0005047793;0.000385;0.000539;299;1;1;1;299;80757;0.000308;0.002385;80793;80921;0.000538
"CanvasUpdate.PreRender";0.000423;0.000384;0.045462;81012;80760;80783;7;7;0.18564499905915;0.0006208863;0.000423;0.000462;299;1;1;1;299;80757;0.000384;0.045462;80760;80783;0.000654
"EarlyUpdate.PresentBeforeUpdate";0.000385;0.000154;0.001539;80768;80766;80958;2;2;0.123414999019587;0.0004127592;0.000308;0.000462;299;1;1;1;299;80757;0.000154;0.001539;80766;80958;0.000346
"EarlyUpdate.ResetFrameStatsAfterPresent";0.000385;0.000346;0.001116;80995;80770;80816;2;2;0.131647999194684;0.0004402943;0.000384;0.000462;299;1;1;1;299;80757;0.000346;0.001116;80770;80816;0.000731
"SortingGroupManager.Update";0.000384;0.000192;0.001038;80790;80777;81021;3;3;0.118382998101879;0.0003959298;0.000346;0.000385;299;1;1;1;299;80757;0.000192;0.001038;80777;81021;0.000462
"FindShadowCastingLights";0.000384;0.00023;0.001115;80883;80759;80907;11;11;0.120222998273675;0.0004020836;0.000346;0.000423;299;1;1;1;299;80757;0.00023;0.001115;80759;80907;0.000346
"CanvasUpdate.Layout";0.000346;0.000269;0.000962;80779;80795;81018;7;7;0.104260997555684;0.000348699;0.000308;0.000346;299;1;1;1;299;80757;0.000269;0.000962;80795;81018;0.000577
"ConstraintManager::Update::JobSetup";0.000346;0.000192;0.000847;80822;80787;80953;4;4;0.0986139989545336;0.0003298127;0.000231;0.000384;299;1;1;1;299;80757;0.000192;0.000847;80787;80953;0.00027
"Physics.WriteRigidbodyPoses";0.000346;0.000192;0.0009239999;80902;80821;80937;5;5;0.103843000099005;0.000347301;0.000269;0.000385;498;2;1;2;299;80757;7.6E-05;0.000654;80804;80897;0.000269
"Setup Debug Properties";0.000346;0.000269;0.001385;81000;80789;80758;9;9;0.11268799888785;0.0003768829;0.000308;0.000423;299;1;1;1;299;80757;0.000269;0.001385;80789;80758;0.0005
"Physics.WriteColliderPoses";0.000307;7.7E-05;0.000846;80840;80803;80847;5;5;0.0909259999971255;0.0003041003;0.000231;0.000346;498;2;1;2;299;80757;7.6E-05;0.000769;80766;80847;0.000269
"FixedUpdate.ClearLines";0.000307;7.7E-05;0.000961;80876;80779;81026;2;2;0.0909200006644824;0.0003040803;0.00023;0.000346;498;2;1;2;299;80757;7.6E-05;0.000654;80826;80954;0.00023
"CullingGroupSendEvents";0.000231;0.000192;0.00077;80868;80797;81045;8;8;0.0720420000870945;0.0002409431;0.00023;0.000231;299;1;1;1;299;80757;0.000192;0.00077;80797;81045;0.000308
"EarlyUpdate.ClearLines";0.000231;0.000192;0.000769;80908;80778;80828;2;2;0.0771160000003874;0.0002579131;0.000231;0.000269;299;1;1;1;299;80757;0.000192;0.000769;80778;80828;0.000769
"TextureStreamingManager.Update";0.000231;0.000192;0.000847;81002;80797;80931;3;3;0.0875859997468069;0.0002929298;0.000231;0.000346;299;1;1;1;299;80757;0.000192;0.000847;80797;80931;0.0005
"ScheduleCullingGroups";0.000231;0.000192;0.001308;81049;80880;80763;8;8;0.0853919995279284;0.000285592;0.000231;0.000308;299;1;1;1;299;80757;0.000192;0.001308;80880;80763;0.000307
"RenderTarget.SetActive";0.000192;7.7E-05;0.000731;80867;80761;80819;11;11;0.0567680003659916;0.0001898595;0.000153;0.000193;299;1;1;1;299;80757;7.7E-05;0.000731;80761;80819;0.000192
"Inl_UniversalRenderPipeline.GetPerObjectLightFlags";0.000192;0.000115;0.000692;81015;80788;80883;8;8;0.064050999833853;0.0002142174;0.000154;0.000231;299;1;1;1;299;80757;0.000115;0.000692;80788;80883;0.000269
"BeginJob";0;0;0;80905;80757;80757;11;13;0;0;0;0;1034;3;1;10;297;80757;0;0;80757;80757;0
"EndJob";0;0;0;80905;80757;80757;11;13;0;0;0;0;1034;3;1;10;297;80757;0;0;80757;80757;0
"Active Constraints";0;0;0;80906;80757;80757;4;5;0;0;0;0;598;2;2;2;299;80757;0;0;80757;80757;0
"Active Dynamic Bodies";0;0;0;80906;80757;80757;4;5;0;0;0;0;598;2;2;2;299;80757;0;0;80757;80757;0
"Active Kinematic Bodies";0;0;0;80906;80757;80757;4;5;0;0;0;0;598;2;2;2;299;80757;0;0;80757;80757;0
"AnimationClip Count";0;0;0;80906;80757;80757;5;5;0;0;0;0;299;1;1;1;299;80757;0;0;80757;80757;0
"AnimationClip Memory";0;0;0;80906;80757;80757;5;5;0;0;0;0;299;1;1;1;299;80757;0;0;80757;80757;0
"App Committed Memory";0;0;0;80906;80757;80757;5;5;0;0;0;0;299;1;1;1;299;80757;0;0;80757;80757;0
"App Resident Memory";0;0;0;80906;80757;80757;5;5;0;0;0;0;299;1;1;1;299;80757;0;0;80757;80757;0
"Articulation Bodies";0;0;0;80906;80757;80757;4;5;0;0;0;0;598;2;2;2;299;80757;0;0;80757;80757;0
"Asset Count";0;0;0;80906;80757;80757;5;5;0;0;0;0;299;1;1;1;299;80757;0;0;80757;80757;0
"Audio Reserved Memory";0;0;0;80906;80757;80757;5;5;0;0;0;0;299;1;1;1;299;80757;0;0;80757;80757;0
"Audio Used Memory";0;0;0;80906;80757;80757;5;5;0;0;0;0;299;1;1;1;299;80757;0;0;80757;80757;0
"AudioClip Count";0;0;0;80906;80757;80757;5;5;0;0;0;0;299;1;1;1;299;80757;0;0;80757;80757;0
"AudioClip Memory";0;0;0;80906;80757;80757;5;5;0;0;0;0;299;1;1;1;299;80757;0;0;80757;80757;0
"Broadphase Adds";0;0;0;80906;80757;80757;4;5;0;0;0;0;598;2;2;2;299;80757;0;0;80757;80757;0
"Broadphase Adds/Removes";0;0;0;80906;80757;80757;4;5;0;0;0;0;598;2;2;2;299;80757;0;0;80757;80757;0
"Broadphase Removes";0;0;0;80906;80757;80757;4;5;0;0;0;0;598;2;2;2;299;80757;0;0;80757;80757;0
"Colliders Synced";0;0;0;80906;80757;80757;4;5;0;0;0;0;598;2;2;2;299;80757;0;0;80757;80757;0
"Continuous Overlaps";0;0;0;80906;80757;80757;4;5;0;0;0;0;598;2;2;2;299;80757;0;0;80757;80757;0
"CPU Main Thread Frame Time";0;0;0;80906;80757;80757;5;5;0;0;0;0;299;1;1;1;299;80757;0;0;80757;80757;0
"CPU Render Thread Frame Time";0;0;0;80906;80757;80757;5;5;0;0;0;0;299;1;1;1;299;80757;0;0;80757;80757;0
"CPU Total Frame Time";0;0;0;80906;80757;80757;5;5;0;0;0;0;299;1;1;1;299;80757;0;0;80757;80757;0
"Discreet Overlaps";0;0;0;80906;80757;80757;4;5;0;0;0;0;598;2;2;2;299;80757;0;0;80757;80757;0
"Dynamic Bodies";0;0;0;80906;80757;80757;4;5;0;0;0;0;598;2;2;2;299;80757;0;0;80757;80757;0
"Game Object Count";0;0;0;80906;80757;80757;5;5;0;0;0;0;299;1;1;1;299;80757;0;0;80757;80757;0
"GC Allocated In Frame";0;0;0;80906;80757;80757;5;5;0;0;0;0;299;1;1;1;299;80757;0;0;80757;80757;0
"GC Allocation In Frame Count";0;0;0;80906;80757;80757;5;5;0;0;0;0;299;1;1;1;299;80757;0;0;80757;80757;0
"GC Reserved Memory";0;0;0;80906;80757;80757;5;5;0;0;0;0;299;1;1;1;299;80757;0;0;80757;80757;0
"GC Used Memory";0;0;0;80906;80757;80757;5;5;0;0;0;0;299;1;1;1;299;80757;0;0;80757;80757;0
"Gfx Reserved Memory";0;0;0;80906;80757;80757;5;5;0;0;0;0;299;1;1;1;299;80757;0;0;80757;80757;0
"Gfx Used Memory";0;0;0;80906;80757;80757;5;5;0;0;0;0;299;1;1;1;299;80757;0;0;80757;80757;0
"Global Illumination Support";0;0;0;80906;80757;80757;5;5;0;0;0;0;299;1;1;1;299;80757;0;0;80757;80757;0
"GPU Frame Time";0;0;0;80906;80757;80757;5;5;0;0;0;0;299;1;1;1;299;80757;0;0;80757;80757;0
"KickJobs";0;0;0;80906;80757;80757;7;12;0;0;0;0;2392;8;8;8;299;80757;0;0;80757;80757;0
"Material Count";0;0;0;80906;80757;80757;5;5;0;0;0;0;299;1;1;1;299;80757;0;0;80757;80757;0
"Material Memory";0;0;0;80906;80757;80757;5;5;0;0;0;0;299;1;1;1;299;80757;0;0;80757;80757;0
"Mesh Count";0;0;0;80906;80757;80757;5;5;0;0;0;0;299;1;1;1;299;80757;0;0;80757;80757;0
"Mesh Memory";0;0;0;80906;80757;80757;5;5;0;0;0;0;299;1;1;1;299;80757;0;0;80757;80757;0
"Modified Overlaps";0;0;0;80906;80757;80757;4;5;0;0;0;0;598;2;2;2;299;80757;0;0;80757;80757;0
"Narrowphase Lost Touches";0;0;0;80906;80757;80757;4;5;0;0;0;0;598;2;2;2;299;80757;0;0;80757;80757;0
"Narrowphase New Touches";0;0;0;80906;80757;80757;4;5;0;0;0;0;598;2;2;2;299;80757;0;0;80757;80757;0
"Narrowphase Touches";0;0;0;80906;80757;80757;4;5;0;0;0;0;598;2;2;2;299;80757;0;0;80757;80757;0
"Object Count";0;0;0;80906;80757;80757;5;5;0;0;0;0;299;1;1;1;299;80757;0;0;80757;80757;0
"Overlaps";0;0;0;80906;80757;80757;4;5;0;0;0;0;598;2;2;2;299;80757;0;0;80757;80757;0
"Physics Queries";0;0;0;80906;80757;80757;4;5;0;0;0;0;598;2;2;2;299;80757;0;0;80757;80757;0
"Physics Used Memory";0;0;0;80906;80757;80757;4;5;0;0;0;0;598;2;2;2;299;80757;0;0;80757;80757;0
"Profiler Reserved Memory";0;0;0;80906;80757;80757;5;5;0;0;0;0;299;1;1;1;299;80757;0;0;80757;80757;0
"Profiler Used Memory";0;0;0;80906;80757;80757;5;5;0;0;0;0;299;1;1;1;299;80757;0;0;80757;80757;0
"Render Textures Bytes";0;0;0;80906;80757;80757;5;5;0;0;0;0;299;1;1;1;299;80757;0;0;80757;80757;0
"Render Textures Count";0;0;0;80906;80757;80757;5;5;0;0;0;0;299;1;1;1;299;80757;0;0;80757;80757;0
"Rigidbodies Synced";0;0;0;80906;80757;80757;4;5;0;0;0;0;598;2;2;2;299;80757;0;0;80757;80757;0
"Scene Object Count";0;0;0;80906;80757;80757;5;5;0;0;0;0;299;1;1;1;299;80757;0;0;80757;80757;0
"ScheduleAllocJob";0;0;0;80906;80757;80757;7;10;0;0;0;0;1196;4;4;4;299;80757;0;0;80757;80757;0
"ScheduleJob";0;0;0;80906;80757;80757;2;13;0;0;0;0;6094;20;20;23;299;80757;0;0;80757;80757;0
"Static Colliders";0;0;0;80906;80757;80757;4;5;0;0;0;0;598;2;2;2;299;80757;0;0;80757;80757;0
"System Total Used Memory";0;0;0;80906;80757;80757;5;5;0;0;0;0;299;1;1;1;299;80757;0;0;80757;80757;0
"System Used Memory";0;0;0;80906;80757;80757;5;5;0;0;0;0;299;1;1;1;299;80757;0;0;80757;80757;0
"Texture Count";0;0;0;80906;80757;80757;5;5;0;0;0;0;299;1;1;1;299;80757;0;0;80757;80757;0
"Texture Memory";0;0;0;80906;80757;80757;5;5;0;0;0;0;299;1;1;1;299;80757;0;0;80757;80757;0
"Total Reserved Memory";0;0;0;80906;80757;80757;5;5;0;0;0;0;299;1;1;1;299;80757;0;0;80757;80757;0
"Total Used Memory";0;0;0;80906;80757;80757;5;5;0;0;0;0;299;1;1;1;299;80757;0;0;80757;80757;0
"Trigger Overlaps";0;0;0;80906;80757;80757;4;5;0;0;0;0;897;3;3;3;299;80757;0;0;80757;80757;0
"Video Reserved Memory";0;0;0;80906;80757;80757;5;5;0;0;0;0;299;1;1;1;299;80757;0;0;80757;80757;0
"Video Used Memory";0;0;0;80906;80757;80757;5;5;0;0;0;0;299;1;1;1;299;80757;0;0;80757;80757;0
"WaitForCompleted";0;0;0;80906;80757;80757;9;12;0;0;0;0;2445;8;8;10;299;80757;0;0;80757;80757;0
